"ORI","IncidentId","IncidentDate","TotalVictims","TotalOffenders","OffenderRaceId"
"NJ0151400","14-073446","2014-11-08",1,1,"W"
"NJ0151400","14-11693","2014-02-20",1,0,"U"
"NJ0151400","14-64711","2014-10-02",1,1,"W"
"NJ0151600","14-1340","2014-02-06",1,1,"W"
"NJ0151600","14-2063","2014-02-25",1,1,"W"
"NJ0151600","14-6017","2014-06-07",1,1,"W"
"NJ0151600","14-853","2014-01-22",1,0,"U"
"NJ0152400","14-9426","2014-06-15",0,1,"W"
"NJ0160500","14-08424A","2014-10-06",0,0,"U"
"NJ0160500","14-11026","2014-12-06",2,0,"U"
"NJ0160500","15-00479","2014-12-18",1,1,"B"
"NJ0161500","14-10387","2014-09-05",0,0,"U"
"NJ0161500","14-13270","2014-11-15",1,1,"W"
"NJ0161500","14-9292","2014-08-12",0,0,"U"
"NJ0171500","2014-004729","2014-10-09",1,1,"W"
"NJ0190400","BP2014-00441","2014-08-17",1,1,"W"
"NJ0191500","NPD-2014-027","2014-12-29",1,1,"W"
"NJ019SP00","B050-2014-00","2014-02-28",1,0,"U"
"NJ0200200","14-09250","2014-04-12",1,0,"U"
"NJ0201100","14-0539","2014-03-20",0,0,"U"
"NJ0201700","2014-11337","2014-10-03",1,0,"U"
"NJ0201900","2014-6060","2014-10-31",0,0,"U"
"NJ0210800","14-00171","2014-01-17",1,2,"W"
"NJNPD0000","14-57423","2014-10-14",0,0,"U"
"NJNPD0000","14-58659","2014-10-18",0,0,"U"
"NJNPD0000","14-62362","2014-10-31",0,0,"U"
"NJNPD0000","14-64367","2014-11-07",0,0,"U"
"NJNPD0000","14-67141","2014-11-17",0,0,"U"
"NM0010000","140697941","2014-10-19",1,1,"W"
"NM0010100","140029464","2014-04-03",1,1,"A"
"NM0010100","140034703","2014-04-19",1,0,"U"
"NM0010100","140036075","2014-04-23",1,1,"W"
"NM0010100","140048601","2014-06-01",0,0,"U"
"NM0010100","140055999","2014-06-22",0,0,"U"
"NM0010100","140097396","2014-10-24",0,0,"U"
"NM0010100","140697941","2014-10-19",1,1,"W"
"NM0010200","14-15705","2014-08-31",1,1,"U"
"NV0020100","140105001990","2014-01-05",1,1,"W"
"NV0020100","140205004082","2014-02-05",1,0,"U"
"NV0020100","140703-3421","2014-07-03",1,1,"W"
"NV0020100","140718-3296","2014-07-18",1,1,"W"
"NV0020100","140814002816","2014-08-14",1,1,"B"
"NV0020100","141126001069","2014-11-26",3,2,"W"
"NV0020100","141214000975","2014-12-14",1,0,"U"
"NV0020300","14-12084","2014-08-03",1,3,"B"
"NV0160100","140018133","2014-09-20",1,1,"W"
"NV0160100","140020314","2014-10-22",1,1,"U"
"NV0160100","140022536","2014-11-22",1,1,"W"
"NY0010100","1414-151682","2014-05-01",1,1,"U"
"NY0010100","1414043109","2014-02-04",1,1,"U"
"NY0130200","2014-16111","2014-06-13",1,1,"U"
"NY0136300","14420569","2014-10-30",1,1,"W"
"NY0140100","14141560632","2014-06-05",1,1,"W"
"NY0140100","14141820961","2014-07-01",1,1,"W"
"NY0140100","14141870398","2014-07-06",1,1,"W"
"NY0140100","14141940104","2014-07-13",1,1,"W"
"NY0140100","14141970983","2014-07-16",1,3,"M"
"NY0140100","14143510928","2014-12-17",1,2,"M"
"NY0140100","14143530874","2014-12-19",0,1,"W"
"NY0140100","14143550573","2014-12-21",1,1,"W"
"NY0140100","144-067-0066","2014-03-08",1,1,"W"
"NY0140100","144-114-0073","2014-04-24",1,3,"M"
"NY0140100","144-120-0379","2014-04-30",1,1,"W"
"NY0140100","144-139-0388","2014-05-19",1,1,"B"
"NY0140100","144-139-0550","2014-05-19",1,1,"W"
"NY0145500","1414-418580","2014-05-08",1,1,"W"
"NY0145500","1414-430590","2014-07-24",0,1,"W"
"NY0145500","1414-433708","2014-08-12",0,1,"U"
"NY0145500","1414-436225","2014-08-29",0,1,"U"
"NY0152300","142014-2177","2014-07-02",2,1,"W"
"NY0270100","1414-164280","2014-06-26",0,1,"B"
"NY0270100","144-00053298","2014-03-16",1,2,"M"
"NY0290000","14BC-55-14","2014-08-24",0,1,"U"
"NY0290000","14BC-73-14","2014-11-19",0,1,"U"
"NY0290000","14C-00003-14","2014-01-16",1,1,"W"
"NY0290000","14C-00008-14","2014-02-21",1,1,"U"
"NY0290000","14C-00009-14","2014-02-27",1,1,"W"
"NY0290000","14C-00012-14","2014-03-05",1,1,"U"
"NY0290000","14C-00016-14","2014-03-24",0,1,"U"
"NY0290000","14C-00018-14","2014-04-04",1,1,"U"
"NY0290000","14C-00027-14","2014-05-03",0,1,"U"
"NY0290000","14C-00028-14","2014-05-12",0,1,"U"
"NY0290000","14C-00029-14","2014-05-12",0,1,"U"
"NY0290000","14C-00031-14","2014-05-15",0,1,"U"
"NY0290000","14C-00032-14","2014-05-15",1,1,"U"
"NY0290000","14C-00033-14","2014-05-19",1,1,"U"
"NY0290000","14C-00034-14","2014-04-14",0,1,"U"
"NY0290000","14C-00035-14","2014-06-16",0,1,"U"
"NY0290000","14C-00038-14","2014-06-21",2,2,"M"
"NY0290000","14C-00039-14","2014-06-29",0,1,"U"
"NY0290000","14C-00043-14","2014-07-02",0,1,"U"
"NY0303000","142014-002","2014-01-02",0,1,"U"
"NY0303000","142014-004","2014-01-01",0,1,"U"
"NY0303000","142014-005","2014-01-06",0,1,"U"
"NY0303000","142014-008","2014-01-08",1,1,"U"
"NY0303000","142014-011","2014-01-13",1,2,"M"
"NY0303000","142014-014","2014-01-23",1,1,"B"
"NY0303000","142014-017","2014-01-30",1,1,"U"
"NY0303000","142014-022","2014-02-06",1,1,"W"
"NY0303000","142014-024","2014-02-11",1,1,"U"
"NY0303000","142014-031","2014-02-20",1,1,"U"
"NY0303000","142014-041","2014-03-04",1,1,"W"
"NY0303000","142014-043","2014-03-06",0,1,"U"
"NY0303000","142014-045","2014-03-11",0,1,"U"
"NY0303000","142014-050","2014-03-10",1,1,"U"
"NY0303000","142014-070","2014-04-04",0,1,"U"
"NY0303000","142014-071","2014-04-05",0,1,"U"
"NY0303000","142014-073","2014-04-06",1,1,"B"
"NY0303000","142014-075","2014-04-06",1,1,"W"
"NY0303000","142014-079","2014-04-13",0,1,"U"
"NY0303000","142014-080","2014-04-13",0,1,"U"
"NY0303000","142014-081","2014-04-14",0,1,"B"
"NY0303000","142014-083","2014-04-19",1,1,"W"
"NY0303000","142014-092","2014-05-01",1,1,"U"
"NY0303000","142014-096","2014-05-08",0,1,"U"
"NY0303000","142014-105","2014-05-20",1,1,"U"
"NY0303000","142014-111","2014-05-31",0,4,"M"
"NY0303000","142014-114","2014-06-02",1,3,"M"
"NY0303000","142014-115","2014-06-02",0,1,"U"
"NY0303000","142014-120","2014-06-07",1,2,"M"
"NY0303000","142014-123","2014-06-17",1,3,"M"
"NY0303000","142014-124","2014-06-18",0,1,"U"
"NY0303000","142014-133","2014-06-29",0,1,"U"
"NY0303000","142014-134","2014-06-30",1,1,"B"
"NY0303000","142014-143","2014-07-07",0,1,"U"
"NY0303000","142014-152","2014-07-16",0,1,"W"
"NY0303000","142014-156","2014-07-20",2,3,"M"
"NY0303000","142014-157","2014-07-22",1,1,"U"
"NY0303000","142014-165","2014-07-26",1,1,"U"
"NY0303000","142014-174","2014-08-06",1,1,"W"
"NY0303000","142014-175","2014-08-07",1,1,"U"
"NY0303000","142014-177","2014-08-08",2,2,"M"
"NY0303000","142014-180","2014-08-11",1,1,"B"
"NY0303000","142014-187","2014-08-14",1,1,"B"
"NY0303000","142014-195","2014-08-20",1,4,"M"
"NY0303000","142014-198","2014-08-21",2,1,"W"
"NY0303000","142014-202","2014-08-24",0,1,"U"
"NY0303000","142014-203","2014-08-24",1,1,"U"
"NY0303000","142014-208","2014-08-27",0,1,"U"
"NY0303000","142014-215","2014-08-30",1,2,"M"
"NY0303000","142014-217","2014-09-04",1,1,"W"
"NY0303000","142014-220","2014-09-07",0,1,"U"
"NY0303000","142014-221","2014-09-07",1,1,"W"
"NY0303000","142014-225","2014-09-13",0,1,"U"
"NY0303000","142014-229","2014-09-16",1,1,"W"
"NY0303000","142014-230","2014-09-17",0,1,"U"
"NY0303000","142014-231","2014-09-18",1,1,"B"
"NY0303000","142014-232","2014-09-19",0,1,"U"
"NY0303000","142014-239","2014-09-23",0,1,"U"
"NY0303000","142014-240","2014-09-25",0,1,"W"
"NY0303000","142014-243","2014-09-28",0,1,"U"
"NY0303000","142014-249","2014-10-03",0,1,"U"
"NY0303000","142014-252","2014-10-05",1,2,"M"
"NY0303000","142014-254","2014-10-05",0,3,"M"
"NY0303000","142014-256","2014-10-06",0,1,"U"
"NY0303000","142014-262","2014-10-10",1,2,"M"
"NY0303000","142014-267","2014-10-17",1,2,"M"
"NY0303000","142014-269","2014-10-18",1,1,"W"
"NY0303000","142014-270","2014-10-22",1,1,"W"
"NY0303000","142014-273","2014-10-26",2,1,"B"
"NY0303000","142014-274","2014-10-26",1,1,"B"
"NY0303000","142014-278","2014-10-27",0,1,"U"
"NY0303000","142014-279","2014-10-27",1,1,"W"
"NY0303000","142014-284","2014-11-03",0,1,"U"
"NY0303000","142014-286","2014-11-07",1,1,"U"
"NY0303000","142014-287","2014-11-10",0,2,"M"
"NY0303000","142014-298","2014-11-17",1,1,"U"
"NY0303000","142014-304","2014-12-03",0,1,"U"
"NY0303000","142014-308","2014-12-10",1,1,"U"
"NY0303000","142014-309","2014-12-11",1,1,"W"
"NY0303000","142014-316","2014-12-22",0,1,"U"
"NY0303000","142014-318","2014-12-25",0,1,"U"
"NY0303000","142014-319","2014-12-29",2,2,"M"
"NY0303100","1414-36334","2014-10-30",0,1,"U"
"NY0308300","1414-10186","2014-06-24",0,1,"U"
"NY0308300","1414-15246","2014-10-09",0,1,"U"
"NY0308300","1414-16266","2014-10-24",0,1,"U"
"NY0308300","1414-16356","2014-10-29",1,1,"B"
"NY0308300","1414-6746","2014-04-17",0,1,"U"
"NY0332900","1414-514660","2014-12-01",1,1,"W"
"NY0335600","1414-442889","2014-09-07",0,1,"U"
"NY0340000","141402953","2014-07-17",0,1,"U"
"NY0350100","14734-14","2014-02-09",0,1,"U"
"NY0352600","14870-14","2014-09-19",0,1,"U"
"NY0357600","14P-00122-14","2014-03-10",1,1,"W"
"NY0510100","1414-101146","2014-02-10",0,1,"U"
"NY0510100","1414-111289","2014-02-15",1,1,"U"
"NY0510100","1414-148267","2014-03-07",0,1,"B"
"NY0510100","1414-190302","2014-03-29",0,1,"U"
"NY0510100","1414-225636","2014-04-16",0,1,"U"
"NY0510100","1414-323048","2014-06-03",0,1,"U"
"NY0510100","1414-373086","2014-06-26",0,1,"U"
"NY0510100","1414-386289","2014-07-02",0,1,"U"
"NY0510100","1414-407926","2014-07-11",1,1,"U"
"NY0510100","1414-486000","2014-08-16",0,1,"U"
"NY0510100","1414-505772","2014-08-25",0,1,"U"
"NY0510100","1414-622045","2014-10-21",0,1,"U"
"NY0510100","1414-644362","2014-11-01",0,1,"U"
"NY0510100","1414-663923","2014-11-11",0,1,"U"
"NY0510100","1414-679277","2014-11-19",0,1,"U"
"NY0510100","1414-698281","2014-11-29",1,1,"U"
"NY0510100","1414-739965","2014-12-21",0,1,"U"
"NY0570000","1481444","2014-11-19",1,1,"W"
"NY0590300","1414-7824","2014-03-12",1,1,"W"
"NY0590400","1406495-14","2014-02-06",1,1,"W"
"NY0590700","1414121750","2014-11-15",1,1,"U"
"NY0592500","1414-367","2014-08-24",1,1,"W"
"NY244UP00","1417352","2014-02-27",1,1,"U"
"NY244UP00","1417946","2014-04-25",0,1,"U"
"NY251US00","1414-26957","2014-09-19",0,1,"U"
"NY308SC00","145675803","2014-05-24",0,1,"W"
"NY310SK00","145613803","2014-04-15",1,1,"W"
"NY315SB00","145755265","2014-07-09",0,1,"W"
"NY338SC00","145496578","2014-01-28",2,1,"U"
"NY351SL00","145627031","2014-04-11",1,1,"U"
"NY354SC00","145851542","2014-09-04",0,1,"U"
"NY357SG00","145700434","2014-06-08",0,1,"U"
"OH0020400","14-26285","2014-08-08",3,1,"W"
"OH0030000","00114009837","2014-09-24",1,1,"W"
"OH0060000","14-006408","2014-04-06",2,0,"U"
"OH0060500","14-001329","2014-01-22",0,1,"W"
"OH0070500","14-075----09","2014-09-11",2,1,"W"
"OH0090500","14-400141","2014-03-07",0,0,"U"
"OH0091500","1404090","2014-11-19",1,0,"U"
"OH0110200","14-006282","2014-03-02",1,0,"U"
"OH0110200","14-029324","2014-09-19",1,0,"U"
"OH0120000","14-0502","2014-02-04",1,1,"U"
"OH0120200","201400058761","2014-12-26",1,0,"U"
"OH0140400","201400002460","2014-04-03",1,1,"W"
"OH0140400","201400004664","2014-06-13",0,1,"W"
"OH0140400","201400008934","2014-10-17",1,1,"W"
"OH0140400","201400010628","2014-11-26",0,1,"W"
"OH0150300","20142373","2014-01-11",1,1,"W"
"OH0151500","201400963","2014-08-15",1,1,"B"
"OH0182000","20141991","2014-05-31",1,0,"U"
"OH0182000","20142230","2014-06-18",2,0,"U"
"OH0182000","20142282","2014-06-22",4,3,"B"
"OH0182000","20143337","2014-09-09",2,0,"U"
"OH0182000","20143911","2014-10-21",1,0,"U"
"OH0182500","20140479","2014-04-16",1,1,"B"
"OH0182600","LK1407681","2014-07-15",1,0,"U"
"OH0182600","LK1408140","2014-12-19",1,1,"W"
"OH0182600","LK1408217","2014-12-23",1,1,"W"
"OH0184200","PR-14-09783","2014-04-03",1,1,"W"
"OH0184200","PR-14-30701","2014-10-05",1,1,"W"
"OH0184200","PR-14-38170","2014-12-23",1,4,"U"
"OH0210500","7-14-000576","2014-05-30",1,1,"W"
"OH0230100","14-03960","2014-05-18",1,0,"U"
"OH0230100","14-04022","2014-05-20",1,1,"W"
"OH0230100","14-10485","2014-12-27",1,1,"W"
"OH0240100","00114004605","2014-06-15",1,2,"W"
"OH0250600","140105","2014-01-09",1,1,"B"
"OH0250600","140325","2014-01-24",1,1,"W"
"OH0250600","140540","2014-02-10",0,0,"U"
"OH0250600","141996","2014-05-26",1,1,"W"
"OH0251000","201400001917","2014-01-17",1,1,"W"
"OH0251000","201400017464","2014-06-26",2,0,"U"
"OH0251200","14-0444","2014-04-24",0,0,"U"
"OH0252700","00114000058","2014-01-09",0,0,"U"
"OH0252700","00114002915","2014-08-16",1,0,"U"
"OH025A100","14-135----MJ","2014-10-22",0,0,"U"
"OH025A100","14-170----ML","2014-12-01",0,0,"U"
"OH0260500","14-050021","2014-05-02",1,0,"U"
"OH0290000","201400012894","2014-05-19",1,0,"U"
"OH0290000","201400013626","2014-05-27",1,1,"U"
"OH0290000","201400015228","2014-06-15",1,1,"W"
"OH0290000","201400026069","2014-10-11",1,1,"W"
"OH0290000","201400026999","2014-09-22",1,0,"U"
"OH0290000","201400031526","2014-12-05",1,1,"W"
"OH0290000","201400033357","2014-12-24",1,1,"W"
"OH0290300","201400000485","2014-01-10",1,1,"W"
"OH0290300","201400005547","2014-04-01",2,1,"U"
"OH0290300","201400014441","2014-08-06",1,1,"W"
"OH0290500","00114000128","2014-01-13",1,0,"U"
"OH0311200","201400016022","2014-11-03",1,0,"U"
"OH0311900","201400000342","2014-05-04",1,1,"W"
"OH0311900","201400004479","2014-12-02",1,1,"B"
"OH0311900","201400004626","2014-12-11",1,1,"U"
"OH0312300","201400007577","2014-12-02",1,1,"W"
"OH0312800","201400007700","2014-03-17",1,1,"B"
"OH0312800","201400028404","2014-09-07",1,1,"B"
"OH0312800","201400040381","2014-12-29",1,0,"U"
"OH0313400","201400015515","2014-08-23",2,1,"W"
"OH0350100","14-006374","2014-06-07",1,1,"W"
"OH0350100","14-008352","2014-08-03",0,0,"U"
"OH0420000","00414001325","2014-05-13",2,1,"W"
"OH0450700","00114000709","2014-04-10",1,1,"W"
"OH0460100","201400002969","2014-10-29",1,1,"U"
"OH0470500","201400030176","2014-07-19",1,1,"W"
"OH0470500","201400032285","2014-08-02",1,1,"W"
"OH0470500","201400048009","2014-11-13",1,1,"B"
"OH0480700","001531-14","2014-01-11",1,1,"W"
"OH0480700","015352-14","2014-04-03",1,1,"W"
"OH0480700","017981-14","2014-04-17",2,3,"B"
"OH0480700","029603-14","2014-06-14",1,1,"W"
"OH0480700","033963-14","2014-07-04",1,1,"W"
"OH0480700","034974-14","2014-07-10",1,0,"U"
"OH0480700","037651-14","2014-07-15",1,1,"W"
"OH0480700","040635-14","2014-08-06",3,1,"W"
"OH0480700","048983-14","2014-09-16",1,1,"W"
"OH0480700","057043-14","2014-10-26",1,1,"W"
"OH0480700","060001-14","2014-11-11",1,1,"W"
"OH0490000","14-0896---06","2014-06-14",2,1,"W"
"OH0500100","00114005999","2014-10-31",1,0,"U"
"OH0502000","BD-515----14","2014-04-17",1,1,"W"
"OH0530200","14-01007","2014-01-08",1,1,"W"
"OH0540100","14-004842","2014-04-13",1,1,"W"
"OH0540100","14-005464","2014-04-24",0,0,"U"
"OH0550300","14TC04657","2014-06-25",1,1,"W"
"OH0570000","140001809","2014-02-25",1,1,"U"
"OH0570000","140001873","2014-02-24",0,1,"U"
"OH0570200","1402030171","2014-02-03",2,1,"W"
"OH0570200","1404110440","2014-04-11",1,3,"W"
"OH0570200","1409270125","2014-09-27",1,2,"W"
"OH0570200","1410210021","2014-10-21",1,1,"B"
"OH0570200","1410240077","2014-10-23",1,0,"U"
"OH0570200","1411060075","2014-11-06",1,1,"W"
"OH0570200","1412080184","2014-12-08",1,2,"B"
"OH0570200","1412290141","2014-12-29",1,1,"W"
"OH0570900","140000182","2014-01-01",1,1,"W"
"OH0570900","140003187","2014-11-11",2,1,"W"
"OH0571200","140002126","2014-04-17",1,1,"W"
"OH0571400","14-041223","2014-05-29",0,0,"U"
"OH0571400","14-082295","2014-12-25",1,0,"U"
"OH0580000","03-0358---14","2014-03-02",4,3,"B"
"OH0600000","2014032378","2014-06-26",2,1,"W"
"OH0600100","14-006125","2014-03-13",1,0,"U"
"OH0630000","00114003989","2014-08-28",1,1,"W"
"OH0630000","00114004024","2014-08-30",1,1,"W"
"OH0640000","14-9570","2014-09-02",1,0,"U"
"OH0670000","201400001109","2014-01-17",0,0,"U"
"OH0671200","201400597","2014-02-26",1,1,"W"
"OH0680000","00114000446","2014-03-22",1,1,"W"
"OH0691100","DLCLPD31--14","2014-03-04",2,1,"W"
"OH0700000","0114000187","2014-01-13",1,1,"W"
"OH0700100","14021848","2014-08-05",1,2,"W"
"OH0710000","00114016571","2014-11-05",1,0,"U"
"OH0710000","00114019110","2014-12-24",1,0,"U"
"OH0750000","14-020453","2014-10-27",2,1,"W"
"OH0760400","1405728","2014-04-20",1,1,"B"
"OH0760700","201401056","2014-07-01",1,1,"W"
"OH0770000","08B140510811","2014-11-11",1,1,"U"
"OH0770000","08B140522711","2014-10-23",3,1,"W"
"OH0770100","14001624","2014-01-24",1,1,"B"
"OH0770100","14015979","2014-07-15",1,1,"U"
"OH0770100","14023007","2014-09-26",1,2,"M"
"OH0770200","201402047","2014-05-27",1,0,"U"
"OH0770200","201402897","2014-07-22",2,1,"W"
"OH0770500","20143102","2014-08-14",1,0,"U"
"OH0772000","20140151","2014-02-22",1,0,"U"
"OH0780200","14-035357","2014-03-22",0,2,"W"
"OH0780500","14-69584","2014-11-16",1,2,"W"
"OH0780600","00114007277","2014-08-24",1,1,"W"
"OH0780700","14-24258","2014-06-03",1,1,"B"
"OH0782100","14-0004466","2014-04-21",1,1,"W"
"OH0782300","14-0000128","2014-02-17",1,1,"W"
"OH0800100","14-03342","2014-04-12",1,0,"U"
"OH0810100","00114001779","2014-02-01",1,1,"W"
"OH0830000","140608022728","2014-06-08",1,1,"U"
"OH0830400","201400034326","2014-10-24",0,0,"U"
"OH0860200","00114001561","2014-08-24",2,5,"W"
"OH0872300","14-618","2014-03-15",2,1,"U"
"OHCIP0000","149000953","2014-01-14",1,0,"U"
"OHCIP0000","149001068","2014-01-15",1,1,"W"
"OHCIP0000","149002388","2014-02-01",1,1,"B"
"OHCIP0000","149003606","2014-02-18",1,1,"W"
"OHCIP0000","149004409","2014-06-08",1,3,"B"
"OHCIP0000","149005548","2014-03-14",1,1,"W"
"OHCIP0000","149008120","2014-04-11",1,1,"B"
"OHCIP0000","149009838","2014-04-04",1,1,"W"
"OHCIP0000","149010007","2014-05-03",1,2,"W"
"OHCIP0000","149010280","2014-05-06",2,2,"B"
"OHCIP0000","149010286","2014-05-06",1,2,"B"
"OHCIP0000","149010742","2014-05-11",0,0,"U"
"OHCIP0000","149012010","2014-05-24",2,1,"W"
"OHCIP0000","149012139","2014-05-25",2,1,"B"
"OHCIP0000","149012586","2014-05-22",1,0,"U"
"OHCIP0000","149013896","2014-06-12",1,1,"B"
"OHCIP0000","149014713","2014-06-20",2,3,"B"
"OHCIP0000","149014715","2014-06-20",1,1,"B"
"OHCIP0000","149014934","2014-06-23",1,0,"U"
"OHCIP0000","149015729","2014-05-24",1,4,"B"
"OHCIP0000","149016140","2014-07-03",1,0,"U"
"OHCIP0000","149017008","2014-07-15",1,1,"W"
"OHCIP0000","149017842","2014-07-20",2,2,"W"
"OHCIP0000","149018076","2014-07-25",1,0,"U"
"OHCIP0000","149018940","2014-08-03",0,0,"U"
"OHCIP0000","149021482","2014-08-27",1,0,"U"
"OHCIP0000","149022560","2014-09-08",1,1,"B"
"OHCIP0000","149022965","2014-09-12",0,0,"U"
"OHCIP0000","149023180","2014-09-14",3,1,"I"
"OHCIP0000","149023653","2014-09-18",1,0,"U"
"OHCIP0000","149025257","2014-10-04",1,1,"B"
"OHCIP0000","149026749","2014-10-19",1,0,"U"
"OHCIP0000","149026793","2014-10-20",1,1,"B"
"OHCIP0000","149029778","2014-11-19",0,0,"U"
"OHCIP0000","149030255","2014-11-26",1,0,"U"
"OHCIP0000","149032492","2014-12-22",1,0,"U"
"OHCIP0000","149032801","2014-12-26",1,0,"U"
"OHCLP0000","201400158461","2014-05-31",1,1,"B"
"OHCLP0000","201400158464","2014-05-31",1,1,"W"
"OHCLP0000","201400345420","2014-10-30",1,1,"B"
"OHCOP0000","140001152","2014-01-01",1,0,"U"
"OHCOP0000","140035516","2014-01-10",1,0,"U"
"OHCOP0000","140040335","2014-01-15",1,1,"U"
"OHCOP0000","140044306","2014-01-06",1,0,"U"
"OHCOP0000","140059137","2014-01-21",1,0,"U"
"OHCOP0000","140075467","2014-01-27",1,1,"W"
"OHCOP0000","140080933","2014-01-29",1,0,"U"
"OHCOP0000","140082101","2014-01-30",1,1,"W"
"OHCOP0000","140095048","2014-02-03",1,1,"B"
"OHCOP0000","140109642","2014-02-08",1,0,"U"
"OHCOP0000","140109935","2014-02-08",1,2,"B"
"OHCOP0000","140136348","2014-02-03",1,0,"U"
"OHCOP0000","140140467","2014-02-19",1,0,"U"
"OHCOP0000","140145287","2014-02-21",0,1,"W"
"OHCOP0000","140155592","2014-02-25",1,1,"U"
"OHCOP0000","140162243","2014-02-27",1,1,"U"
"OHCOP0000","140163783","2014-02-28",1,1,"W"
"OHCOP0000","140177670","2014-03-04",1,1,"W"
"OHCOP0000","140183582","2014-03-07",1,1,"W"
"OHCOP0000","140193173","2014-03-10",1,1,"U"
"OHCOP0000","140196580","2014-02-01",1,1,"W"
"OHCOP0000","140215654","2014-03-17",1,0,"U"
"OHCOP0000","140220458","2014-03-19",2,1,"W"
"OHCOP0000","140222528","2014-03-20",2,1,"B"
"OHCOP0000","140222559","2014-03-20",1,1,"W"
"OHCOP0000","140245564","2014-03-28",2,2,"M"
"OHCOP0000","140245700","2014-03-28",1,1,"B"
"OHCOP0000","140277587","2014-04-07",1,1,"U"
"OHCOP0000","140281686","2014-04-09",1,2,"B"
"OHCOP0000","140313934","2014-04-19",1,0,"U"
"OHCOP0000","140322722","2014-04-22",1,1,"B"
"OHCOP0000","140323534","2014-04-21",1,1,"B"
"OHCOP0000","140335909","2014-04-26",1,1,"W"
"OHCOP0000","140349981","2014-05-01",1,0,"U"
"OHCOP0000","140353139","2014-05-02",1,1,"B"
"OHCOP0000","140377207","2014-05-09",1,1,"W"
"OHCOP0000","140377246","2014-05-09",1,1,"W"
"OHCOP0000","140396065","2014-05-15",1,0,"U"
"OHCOP0000","140416934","2014-05-22",0,0,"U"
"OHCOP0000","140417841","2014-05-22",1,1,"W"
"OHCOP0000","140439853","2014-05-27",1,1,"W"
"OHCOP0000","140454030","2014-05-31",1,1,"W"
"OHCOP0000","140503358","2014-06-15",1,0,"U"
"OHCOP0000","140503927","2014-06-17",1,1,"W"
"OHCOP0000","140506923","2014-06-18",1,1,"W"
"OHCOP0000","140518264","2014-06-22",4,3,"W"
"OHCOP0000","140531281","2014-06-25",1,1,"B"
"OHCOP0000","140546025","2014-06-30",1,1,"B"
"OHCOP0000","140551381","2014-07-01",1,1,"B"
"OHCOP0000","140557635","2014-07-03",1,0,"U"
"OHCOP0000","140584119","2014-07-11",1,0,"U"
"OHCOP0000","140587364","2014-07-12",1,1,"W"
"OHCOP0000","140603162","2014-07-17",1,1,"W"
"OHCOP0000","140604106","2014-07-18",1,1,"B"
"OHCOP0000","140650721","2014-08-01",3,1,"W"
"OHCOP0000","140660353","2014-08-04",1,0,"U"
"OHCOP0000","140677470","2014-08-08",0,0,"U"
"OHCOP0000","140678247","2014-08-10",1,2,"W"
"OHCOP0000","140688728","2014-08-13",1,0,"U"
"OHCOP0000","140699314","2014-08-15",3,1,"B"
"OHCOP0000","140700434","2014-08-16",1,1,"B"
"OHCOP0000","140704931","2014-08-19",1,1,"B"
"OHCOP0000","140718679","2014-08-23",1,1,"W"
"OHCOP0000","140719815","2014-08-23",4,1,"W"
"OHCOP0000","140737036","2014-08-28",1,1,"B"
"OHCOP0000","140740578","2014-08-29",1,1,"W"
"OHCOP0000","140741346","2014-08-30",1,1,"B"
"OHCOP0000","140746812","2014-08-31",1,2,"B"
"OHCOP0000","140755131","2014-09-03",1,1,"B"
"OHCOP0000","140766804","2014-09-06",0,0,"U"
"OHCOP0000","140768385","2014-09-07",1,3,"M"
"OHCOP0000","140774234","2014-09-05",0,2,"W"
"OHCOP0000","140814766","2014-09-21",1,1,"U"
"OHCOP0000","140816973","2014-09-22",1,0,"U"
"OHCOP0000","140833704","2014-09-27",1,1,"B"
"OHCOP0000","140843084","2014-09-29",2,1,"W"
"OHCOP0000","140844755","2014-09-30",1,0,"U"
"OHCOP0000","140876710","2014-10-10",1,1,"W"
"OHCOP0000","140884733","2014-10-12",1,1,"B"
"OHCOP0000","140907712","2014-10-20",0,1,"W"
"OHCOP0000","140923747","2014-10-23",1,0,"U"
"OHCOP0000","140939353","2014-10-30",0,0,"U"
"OHCOP0000","140946405","2014-10-31",0,0,"U"
"OHCOP0000","140959771","2014-11-06",2,1,"B"
"OHCOP0000","140962149","2014-11-06",1,1,"B"
"OHCOP0000","140966439","2014-10-10",1,3,"W"
"OHCOP0000","140979310","2014-11-11",1,0,"U"
"OHCOP0000","140979542","2014-11-12",1,2,"B"
"OHCOP0000","141011834","2014-11-23",1,0,"U"
"OHCOP0000","141026711","2014-11-29",1,1,"W"
"OHCOP0000","141035146","2014-12-01",1,1,"B"
"OHCOP0000","141072021","2014-12-14",1,2,"W"
"OHCOP0000","141083291","2014-12-17",1,1,"W"
"OHCOP0000","141083762","2014-12-18",1,1,"B"
"OHCOP0000","141093324","2014-12-20",1,0,"U"
"OHCOP0000","141100734","2014-12-21",1,0,"U"
"OHCOP0000","141110211","2014-12-27",1,1,"W"
"OHCOP0000","141113734","2014-12-27",1,0,"U"
"OHCOP0000","143026457","2014-09-13",1,1,"B"
"OHCOP0000","143027281","2014-10-30",1,1,"W"
"OHCOP0000","150211219","2014-02-25",1,0,"U"
"OK0140200","2014-07022","2014-05-22",1,1,"W"
"OK0210000","2014-0048","2014-01-08",1,0,"U"
"OK0380100","1404-0137","2014-04-07",1,1,"W"
